x y time dx dy dt dr^2 TotalDisplacementSquared
12
1.91693589602379E-05 1.89900257737636E-05 2.8312831 -1.44796883917934E-07 1.58312275141043E-07 0.0330032999999998 4.60289140526768E-14 1.24199813118757E-12
1.90224534658934E-05 1.88242496547915E-05 2.8652865 -1.46905494344512E-07 -1.65776118972137E-07 0.0340034 4.90629458900693E-14 8.19644902590476E-13
1.91846384121424E-05 1.88294489200234E-05 2.8982898 1.62184946249042E-07 5.19926523185725E-09 0.0330032999999998 2.63309891487558E-14 1.11190003286287E-12
1.92342379923151E-05 1.88473530259366E-05 2.9312931 4.95995801726399E-08 1.79041059132477E-08 0.0330033000000003 2.78067536185493E-15 1.22569310334795E-12
1.9264196131354E-05 1.90320674763833E-05 2.9652965 2.99581390389442E-08 1.84714450446667E-07 0.0340034 3.50169182984908E-14 1.48212584086745E-12
1.92480966433051E-05 1.91768791343908E-05 2.9982998 -1.60994880489709E-08 1.44811658007488E-07 0.0330032999999998 2.12296098103165E-14 1.64884251503459E-12
1.92632199680315E-05 1.91614056313783E-05 3.0313031 1.51233247264215E-08 -1.54735030124188E-08 0.0330032999999998 4.68144246256128E-16 1.65689959225298E-12
1.92342151434711E-05 1.91983946403742E-05 3.0653065 -2.900482456036E-08 3.69890089958266E-08 0.0340034 2.2094666342706E-15 1.65370155493624E-12
1.93802087302716E-05 1.92742641831366E-05 3.0983098 1.45993586800461E-07 7.58695427624798E-08 0.0330033000000003 2.70703149058515E-14 2.09727958319594E-12
1.93973444793908E-05 1.94123717927495E-05 3.1313131 1.71357491192512E-08 1.38107609612904E-07 0.0330032999999998 1.93673457308682E-14 2.39439672103749E-12
1.93330856546998E-05 1.94057652316401E-05 3.1643164 -6.42588246909922E-08 -6.60656110944493E-09 0.0330032999999998 4.1728432003605E-15 2.23351958641081E-12
1.93063203712594E-05 1.9434671787486E-05 3.1983198 -2.67652834404351E-08 2.89065558458971E-08 0.0340034 1.55196936851879E-15 2.23264773115608E-12
1.92664028405423E-05 1.95734882720034E-05 3.2313231 -3.99175307171165E-08 1.38816484517446E-07 0.0330033000000003 2.08634256323343E-14 2.45004996673646E-12
1.93879653846154E-05 1.94975038461538E-05 3.2653265 1.21562544073099E-07 -7.59844258495986E-08 0.0340034 2.05510850932174E-14 2.54969507609356E-12
1.93963943661972E-05 1.94107605633803E-05 3.2983298 8.42898158179904E-09 -8.67432827735644E-08 0.0330032999999998 7.59544483684086E-15 2.38893519343156E-12
1.94240967396296E-05 1.92786560538803E-05 3.3313331 2.77023734323898E-08 -1.3210450949998E-07 0.0330032999999998 1.8219022924018E-14 2.20899451388907E-12
